*{"timestamp": "08:00:00", "x": 114.42, "y": 554.42}
*{"timestamp": "09:28:00", "x": 101.40, "y": 483.04}
*{"timestamp": "09:29:00", "x": 102.18, "y": 483.16}
*{"timestamp": "09:30:00", "x": 103.11, "y": 483.43}
*{"timestamp": "09:31:00", "x": 103.85, "y": 483.47}
*{"timestamp": "09:32:00", "x": 104.35, "y": 483.22}
*{"timestamp": "09:33:00", "x": 104.86, "y": 482.97}
*{"timestamp": "09:34:00", "x": 105.38, "y": 482.72}
*{"timestamp": "09:35:00", "x": 105.89, "y": 482.47}
*{"timestamp": "09:36:00", "x": 106.41, "y": 482.22}
*{"timestamp": "09:37:00", "x": 106.94, "y": 481.96}
*{"timestamp": "09:38:00", "x": 107.47, "y": 481.69}
*{"timestamp": "09:39:00", "x": 108.01, "y": 481.43}
*{"timestamp": "09:40:00", "x": 108.55, "y": 481.16}
*{"timestamp": "09:41:00", "x": 109.10, "y": 480.89}
*{"timestamp": "09:42:00", "x": 109.65, "y": 480.62}
*{"timestamp": "09:43:00", "x": 110.20, "y": 480.35}
*{"timestamp": "09:44:00", "x": 110.76, "y": 480.07}
*{"timestamp": "09:45:00", "x": 111.32, "y": 479.80}
*{"timestamp": "09:46:00", "x": 111.89, "y": 479.52}
*{"timestamp": "09:47:00", "x": 112.46, "y": 479.24}
*{"timestamp": "09:48:00", "x": 113.03, "y": 478.96}
*{"timestamp": "09:49:00", "x": 113.61, "y": 478.68}
*{"timestamp": "09:50:00", "x": 114.19, "y": 478.41}
*{"timestamp": "09:51:00", "x": 114.78, "y": 478.13}
*{"timestamp": "09:52:00", "x": 115.38, "y": 477.84}
*{"timestamp": "09:53:00", "x": 115.99, "y": 477.54}
*{"timestamp": "09:54:00", "x": 116.60, "y": 477.25}
*{"timestamp": "09:55:00", "x": 117.21, "y": 476.95}
*{"timestamp": "09:56:00", "x": 117.83, "y": 476.66}
*{"timestamp": "09:57:00", "x": 118.45, "y": 476.35}
*{"timestamp": "09:58:00", "x": 119.08, "y": 476.06}
*{"timestamp": "09:59:00", "x": 119.71, "y": 475.76}
*{"timestamp": "10:00:00", "x": 121.08, "y": 472.66}
*{"timestamp": "10:01:00", "x": 121.76, "y": 472.32}
*{"timestamp": "10:02:00", "x": 122.46, "y": 471.97}
*{"timestamp": "10:03:00", "x": 123.16, "y": 471.62}
*{"timestamp": "10:04:00", "x": 123.88, "y": 471.27}
*{"timestamp": "10:05:00", "x": 124.60, "y": 470.91}
*{"timestamp": "10:06:00", "x": 125.26, "y": 470.59}
*{"timestamp": "10:07:00", "x": 125.85, "y": 470.15}
*{"timestamp": "10:08:00", "x": 126.42, "y": 469.68}
*{"timestamp": "10:09:00", "x": 127.01, "y": 469.19}
*{"timestamp": "10:10:00", "x": 127.58, "y": 468.73}
*{"timestamp": "10:11:00", "x": 128.16, "y": 468.25}
*{"timestamp": "10:12:00", "x": 128.73, "y": 467.78}
*{"timestamp": "10:13:00", "x": 129.31, "y": 467.29}
*{"timestamp": "10:14:00", "x": 129.89, "y": 466.80}
*{"timestamp": "10:15:00", "x": 130.47, "y": 466.31}
*{"timestamp": "10:16:00", "x": 131.03, "y": 465.81}
*{"timestamp": "10:17:00", "x": 131.60, "y": 465.30}
*{"timestamp": "10:18:00", "x": 132.17, "y": 464.78}
*{"timestamp": "10:19:00", "x": 132.74, "y": 464.26}
*{"timestamp": "10:20:00", "x": 133.32, "y": 463.73}
*{"timestamp": "10:21:00", "x": 133.90, "y": 463.20}
*{"timestamp": "10:22:00", "x": 134.49, "y": 462.66}
*{"timestamp": "10:23:00", "x": 135.07, "y": 462.12}
*{"timestamp": "10:24:00", "x": 135.65, "y": 461.60}
*{"timestamp": "10:25:00", "x": 136.19, "y": 461.19}
*{"timestamp": "10:26:00", "x": 136.74, "y": 460.77}
*{"timestamp": "10:27:00", "x": 137.29, "y": 460.35}
*{"timestamp": "10:28:00", "x": 137.84, "y": 459.93}
*{"timestamp": "10:29:00", "x": 138.39, "y": 459.51}
*{"timestamp": "10:30:00", "x": 138.94, "y": 459.09}
*{"timestamp": "10:31:00", "x": 139.48, "y": 458.67}
*{"timestamp": "10:32:00", "x": 140.05, "y": 458.28}
*{"timestamp": "10:33:00", "x": 140.64, "y": 457.92}
*{"timestamp": "10:34:00", "x": 141.23, "y": 457.56}
*{"timestamp": "10:35:00", "x": 141.81, "y": 457.20}
*{"timestamp": "10:36:00", "x": 142.39, "y": 456.84}
*{"timestamp": "10:37:00", "x": 142.96, "y": 456.48}
*{"timestamp": "10:38:00", "x": 143.53, "y": 456.11}
*{"timestamp": "10:39:00", "x": 144.09, "y": 455.73}
*{"timestamp": "10:40:00", "x": 144.63, "y": 455.35}
*{"timestamp": "10:41:00", "x": 145.17, "y": 454.97}
*{"timestamp": "10:42:00", "x": 145.70, "y": 454.58}
*{"timestamp": "10:43:00", "x": 146.23, "y": 454.18}
*{"timestamp": "10:44:00", "x": 146.77, "y": 453.79}
*{"timestamp": "10:45:00", "x": 147.30, "y": 453.39}
*{"timestamp": "10:46:00", "x": 147.86, "y": 452.95}
*{"timestamp": "10:47:00", "x": 148.43, "y": 452.50}
*{"timestamp": "10:48:00", "x": 149.00, "y": 452.04}
*{"timestamp": "10:49:00", "x": 149.58, "y": 451.56}
*{"timestamp": "10:50:00", "x": 150.15, "y": 451.10}
*{"timestamp": "10:51:00", "x": 150.70, "y": 450.63}
*{"timestamp": "10:52:00", "x": 151.24, "y": 450.16}
*{"timestamp": "10:53:00", "x": 151.80, "y": 449.74}
*{"timestamp": "10:54:00", "x": 152.41, "y": 449.45}
*{"timestamp": "10:55:00", "x": 153.01, "y": 449.15}
*{"timestamp": "10:56:00", "x": 153.61, "y": 448.86}
*{"timestamp": "10:57:00", "x": 154.20, "y": 448.56}
*{"timestamp": "10:58:00", "x": 154.78, "y": 448.26}
*{"timestamp": "10:59:00", "x": 155.35, "y": 447.95}
*{"timestamp": "11:00:00", "x": 156.83, "y": 445.53}
*{"timestamp": "11:01:00", "x": 157.41, "y": 445.21}
*{"timestamp": "11:02:00", "x": 157.98, "y": 444.89}
*{"timestamp": "11:03:00", "x": 158.55, "y": 444.57}
*{"timestamp": "11:04:00", "x": 159.10, "y": 444.24}
*{"timestamp": "11:05:00", "x": 159.66, "y": 443.91}
*{"timestamp": "11:06:00", "x": 160.20, "y": 443.58}
*{"timestamp": "11:07:00", "x": 160.75, "y": 443.25}
*{"timestamp": "11:08:00", "x": 161.28, "y": 442.91}
*{"timestamp": "11:09:00", "x": 161.81, "y": 442.57}
*{"timestamp": "11:10:00", "x": 162.34, "y": 442.23}
*{"timestamp": "11:11:00", "x": 162.87, "y": 441.88}
*{"timestamp": "11:12:00", "x": 163.40, "y": 441.54}
*{"timestamp": "11:13:00", "x": 163.92, "y": 441.19}
*{"timestamp": "11:14:00", "x": 164.44, "y": 440.83}
*{"timestamp": "11:15:00", "x": 164.96, "y": 440.48}
*{"timestamp": "11:16:00", "x": 165.48, "y": 440.12}
*{"timestamp": "11:17:00", "x": 166.01, "y": 439.75}
*{"timestamp": "11:18:00", "x": 166.54, "y": 439.37}
*{"timestamp": "11:19:00", "x": 167.06, "y": 438.99}
*{"timestamp": "11:20:00", "x": 167.57, "y": 438.64}
*{"timestamp": "11:21:00", "x": 168.07, "y": 438.30}
*{"timestamp": "11:22:00", "x": 168.57, "y": 437.93}
*{"timestamp": "11:23:00", "x": 169.06, "y": 437.56}
*{"timestamp": "11:24:00", "x": 169.60, "y": 437.19}
*{"timestamp": "11:25:00", "x": 170.25, "y": 436.85}
*{"timestamp": "11:26:00", "x": 170.89, "y": 436.49}
*{"timestamp": "11:27:00", "x": 171.52, "y": 436.14}
*{"timestamp": "11:28:00", "x": 172.13, "y": 435.77}
*{"timestamp": "11:29:00", "x": 172.75, "y": 435.39}
*{"timestamp": "11:30:00", "x": 173.38, "y": 434.99}
*{"timestamp": "11:31:00", "x": 174.00, "y": 434.58}
*{"timestamp": "11:32:00", "x": 174.59, "y": 434.17}
*{"timestamp": "11:33:00", "x": 175.16, "y": 433.68}
*{"timestamp": "11:34:00", "x": 175.68, "y": 433.07}
*{"timestamp": "11:35:00", "x": 176.20, "y": 432.46}
*{"timestamp": "11:36:00", "x": 176.71, "y": 431.85}
*{"timestamp": "11:37:00", "x": 177.20, "y": 431.25}
*{"timestamp": "11:38:00", "x": 177.68, "y": 430.64}
*{"timestamp": "11:39:00", "x": 178.15, "y": 430.03}
*{"timestamp": "11:40:00", "x": 178.61, "y": 429.43}
*{"timestamp": "11:41:00", "x": 179.05, "y": 428.84}
*{"timestamp": "11:42:00", "x": 179.51, "y": 428.19}
*{"timestamp": "11:43:00", "x": 179.98, "y": 427.46}
*{"timestamp": "11:44:00", "x": 180.44, "y": 426.77}
*{"timestamp": "11:45:00", "x": 180.86, "y": 426.11}
*{"timestamp": "11:46:00", "x": 181.27, "y": 425.45}
*{"timestamp": "11:47:00", "x": 181.67, "y": 424.81}
*{"timestamp": "11:48:00", "x": 182.06, "y": 424.16}
*{"timestamp": "11:49:00", "x": 182.43, "y": 423.53}
*{"timestamp": "11:50:00", "x": 182.78, "y": 422.92}
*{"timestamp": "11:51:00", "x": 183.12, "y": 422.33}
*{"timestamp": "11:52:00", "x": 183.46, "y": 421.73}
*{"timestamp": "11:53:00", "x": 183.79, "y": 421.15}
*{"timestamp": "11:54:00", "x": 184.11, "y": 420.57}
*{"timestamp": "11:55:00", "x": 184.41, "y": 420.00}
*{"timestamp": "11:56:00", "x": 184.70, "y": 419.44}
*{"timestamp": "11:57:00", "x": 185.00, "y": 418.86}
*{"timestamp": "11:58:00", "x": 185.32, "y": 418.28}
*{"timestamp": "11:59:00", "x": 185.62, "y": 417.70}
*{"timestamp": "12:00:00", "x": 185.58, "y": 416.09}
*{"timestamp": "12:01:00", "x": 185.85, "y": 415.57}
*{"timestamp": "12:02:00", "x": 186.10, "y": 415.05}
*{"timestamp": "12:03:00", "x": 186.34, "y": 414.55}
*{"timestamp": "12:04:00", "x": 186.57, "y": 414.04}
*{"timestamp": "12:05:00", "x": 186.78, "y": 413.55}
*{"timestamp": "12:06:00", "x": 186.98, "y": 413.06}
*{"timestamp": "12:07:00", "x": 187.17, "y": 412.58}
*{"timestamp": "12:08:00", "x": 187.35, "y": 412.11}
*{"timestamp": "12:09:00", "x": 187.53, "y": 411.64}
*{"timestamp": "12:10:00", "x": 187.69, "y": 411.18}
*{"timestamp": "12:11:00", "x": 187.85, "y": 410.72}
*{"timestamp": "12:12:00", "x": 188.00, "y": 410.27}
*{"timestamp": "12:13:00", "x": 188.14, "y": 409.83}
*{"timestamp": "12:14:00", "x": 188.27, "y": 409.39}
*{"timestamp": "12:15:00", "x": 188.40, "y": 408.95}
*{"timestamp": "12:16:00", "x": 188.52, "y": 408.52}
*{"timestamp": "12:17:00", "x": 188.63, "y": 408.09}
*{"timestamp": "12:18:00", "x": 188.74, "y": 407.68}
*{"timestamp": "12:19:00", "x": 188.84, "y": 407.26}
*{"timestamp": "12:20:00", "x": 188.93, "y": 406.85}
*{"timestamp": "12:21:00", "x": 189.02, "y": 406.45}
*{"timestamp": "12:22:00", "x": 189.10, "y": 406.05}
*{"timestamp": "12:23:00", "x": 189.17, "y": 405.66}
*{"timestamp": "12:24:00", "x": 210.67, "y": 360.21}
*{"timestamp": "12:25:00", "x": 210.78, "y": 360.53}
*{"timestamp": "12:26:00", "x": 210.91, "y": 360.82}
*{"timestamp": "12:27:00", "x": 211.03, "y": 361.08}
*{"timestamp": "12:28:00", "x": 211.14, "y": 361.30}
*{"timestamp": "12:29:00", "x": 211.25, "y": 361.48}
*{"timestamp": "12:30:00", "x": 211.36, "y": 361.63}
*{"timestamp": "12:31:00", "x": 211.48, "y": 361.74}
*{"timestamp": "12:32:00", "x": 211.60, "y": 361.82}
*{"timestamp": "12:33:00", "x": 211.70, "y": 361.87}
*{"timestamp": "12:34:00", "x": 211.80, "y": 361.89}
*{"timestamp": "12:35:00", "x": 211.89, "y": 361.89}
*{"timestamp": "12:36:00", "x": 211.98, "y": 361.87}
*{"timestamp": "12:37:00", "x": 212.06, "y": 361.83}
*{"timestamp": "12:38:00", "x": 212.14, "y": 361.77}
*{"timestamp": "12:39:00", "x": 212.22, "y": 361.70}
*{"timestamp": "12:40:00", "x": 212.31, "y": 361.72}
*{"timestamp": "12:41:00", "x": 212.66, "y": 361.90}
*{"timestamp": "12:42:00", "x": 213.03, "y": 362.05}
*{"timestamp": "12:43:00", "x": 213.36, "y": 362.18}
*{"timestamp": "12:44:00", "x": 213.67, "y": 362.29}
*{"timestamp": "12:45:00", "x": 213.96, "y": 362.38}
*{"timestamp": "12:46:00", "x": 214.22, "y": 362.45}
*{"timestamp": "12:47:00", "x": 214.47, "y": 362.50}
*{"timestamp": "12:48:00", "x": 214.69, "y": 362.53}
*{"timestamp": "12:49:00", "x": 214.91, "y": 362.54}
*{"timestamp": "12:50:00", "x": 215.10, "y": 362.53}
*{"timestamp": "12:51:00", "x": 215.31, "y": 362.48}
*{"timestamp": "12:52:00", "x": 215.53, "y": 362.41}
*{"timestamp": "12:53:00", "x": 215.76, "y": 362.30}
*{"timestamp": "12:54:00", "x": 216.00, "y": 362.17}
*{"timestamp": "12:55:00", "x": 216.23, "y": 362.02}
*{"timestamp": "12:56:00", "x": 216.45, "y": 361.85}
*{"timestamp": "12:57:00", "x": 216.68, "y": 361.66}
*{"timestamp": "12:58:00", "x": 216.90, "y": 361.46}
*{"timestamp": "12:59:00", "x": 217.10, "y": 361.24}
*{"timestamp": "13:00:00", "x": 224.33, "y": 359.98}
*{"timestamp": "13:01:00", "x": 224.59, "y": 359.71}
*{"timestamp": "13:02:00", "x": 224.84, "y": 359.42}
*{"timestamp": "13:03:00", "x": 225.09, "y": 359.11}
*{"timestamp": "13:04:00", "x": 225.34, "y": 358.79}
*{"timestamp": "13:05:00", "x": 225.61, "y": 358.44}
*{"timestamp": "13:06:00", "x": 225.88, "y": 358.07}
*{"timestamp": "13:07:00", "x": 226.16, "y": 357.68}
*{"timestamp": "13:08:00", "x": 226.43, "y": 357.27}
*{"timestamp": "13:09:00", "x": 226.72, "y": 356.84}
*{"timestamp": "13:10:00", "x": 227.03, "y": 356.38}
*{"timestamp": "13:11:00", "x": 227.34, "y": 355.91}
*{"timestamp": "13:12:00", "x": 227.66, "y": 355.41}
*{"timestamp": "13:13:00", "x": 227.98, "y": 354.90}
*{"timestamp": "13:14:00", "x": 228.29, "y": 354.38}
*{"timestamp": "13:15:00", "x": 228.60, "y": 353.85}
*{"timestamp": "13:16:00", "x": 228.89, "y": 353.31}
*{"timestamp": "13:17:00", "x": 229.18, "y": 352.74}
*{"timestamp": "13:18:00", "x": 229.48, "y": 352.15}
*{"timestamp": "13:19:00", "x": 229.77, "y": 351.53}
*{"timestamp": "13:20:00", "x": 230.02, "y": 350.92}
*{"timestamp": "13:21:00", "x": 230.25, "y": 350.29}
*{"timestamp": "13:22:00", "x": 230.48, "y": 349.63}
*{"timestamp": "13:23:00", "x": 230.75, "y": 348.93}
*{"timestamp": "13:24:00", "x": 231.02, "y": 348.19}
*{"timestamp": "13:25:00", "x": 231.30, "y": 347.42}
*{"timestamp": "13:26:00", "x": 231.59, "y": 346.61}
*{"timestamp": "13:27:00", "x": 231.91, "y": 345.76}
*{"timestamp": "13:28:00", "x": 232.27, "y": 344.83}
*{"timestamp": "13:29:00", "x": 232.65, "y": 343.80}
*{"timestamp": "13:30:00", "x": 233.02, "y": 342.72}
*{"timestamp": "13:31:00", "x": 233.29, "y": 341.68}
*{"timestamp": "13:32:00", "x": 233.56, "y": 340.68}
*{"timestamp": "13:33:00", "x": 233.77, "y": 339.74}
*{"timestamp": "13:34:00", "x": 233.97, "y": 338.82}
*{"timestamp": "13:35:00", "x": 234.21, "y": 337.86}
*{"timestamp": "13:36:00", "x": 234.43, "y": 336.92}
*{"timestamp": "13:37:00", "x": 234.64, "y": 335.95}
*{"timestamp": "13:38:00", "x": 234.84, "y": 334.98}
*{"timestamp": "13:39:00", "x": 235.07, "y": 334.13}
*{"timestamp": "13:40:00", "x": 235.32, "y": 333.23}
*{"timestamp": "13:41:00", "x": 235.61, "y": 332.24}
*{"timestamp": "13:42:00", "x": 235.99, "y": 331.10}
*{"timestamp": "13:43:00", "x": 236.30, "y": 329.94}
*{"timestamp": "13:44:00", "x": 236.59, "y": 328.73}
*{"timestamp": "13:45:00", "x": 236.87, "y": 327.46}
*{"timestamp": "13:46:00", "x": 237.27, "y": 326.15}
*{"timestamp": "13:47:00", "x": 237.89, "y": 324.80}
*{"timestamp": "13:48:00", "x": 238.52, "y": 323.39}
*{"timestamp": "13:49:00", "x": 239.16, "y": 321.91}
*{"timestamp": "13:50:00", "x": 239.83, "y": 320.35}
*{"timestamp": "13:51:00", "x": 240.50, "y": 318.73}
*{"timestamp": "13:52:00", "x": 241.16, "y": 317.05}
*{"timestamp": "13:53:00", "x": 241.83, "y": 315.29}
*{"timestamp": "13:54:00", "x": 242.33, "y": 314.04}
*{"timestamp": "13:55:00", "x": 242.78, "y": 312.92}
*{"timestamp": "13:56:00", "x": 243.24, "y": 311.75}
*{"timestamp": "13:57:00", "x": 243.76, "y": 310.54}
*{"timestamp": "13:58:00", "x": 244.35, "y": 309.26}
*{"timestamp": "13:59:00", "x": 244.94, "y": 307.97}
*{"timestamp": "14:00:00", "x": 252.07, "y": 304.88}
*{"timestamp": "14:01:00", "x": 252.51, "y": 303.88}
*{"timestamp": "14:02:00", "x": 252.99, "y": 302.83}
*{"timestamp": "14:03:00", "x": 253.46, "y": 301.78}
*{"timestamp": "14:04:00", "x": 253.86, "y": 300.79}
*{"timestamp": "14:05:00", "x": 254.26, "y": 299.78}
*{"timestamp": "14:06:00", "x": 254.70, "y": 298.69}
*{"timestamp": "14:07:00", "x": 255.14, "y": 297.57}
*{"timestamp": "14:08:00", "x": 255.57, "y": 296.44}
*{"timestamp": "14:09:00", "x": 255.97, "y": 295.29}
*{"timestamp": "14:10:00", "x": 256.38, "y": 294.13}
*{"timestamp": "14:11:00", "x": 256.77, "y": 292.94}
*{"timestamp": "14:12:00", "x": 257.23, "y": 291.72}
*{"timestamp": "14:13:00", "x": 258.27, "y": 290.52}
*{"timestamp": "14:14:00", "x": 259.27, "y": 289.36}
*{"timestamp": "14:15:00", "x": 260.23, "y": 288.18}
*{"timestamp": "14:16:00", "x": 261.18, "y": 286.96}
*{"timestamp": "14:17:00", "x": 262.09, "y": 285.69}
*{"timestamp": "14:18:00", "x": 263.00, "y": 284.38}
*{"timestamp": "14:19:00", "x": 263.92, "y": 283.02}
*{"timestamp": "14:20:00", "x": 264.81, "y": 281.63}
*{"timestamp": "14:21:00", "x": 265.67, "y": 280.23}
*{"timestamp": "14:22:00", "x": 266.51, "y": 278.81}
*{"timestamp": "14:23:00", "x": 267.33, "y": 277.36}
*{"timestamp": "14:24:00", "x": 268.13, "y": 275.87}
*{"timestamp": "14:25:00", "x": 268.90, "y": 274.35}
*{"timestamp": "14:26:00", "x": 269.64, "y": 272.82}
*{"timestamp": "14:27:00", "x": 270.32, "y": 271.32}
*{"timestamp": "14:28:00", "x": 270.97, "y": 269.78}
*{"timestamp": "14:29:00", "x": 271.61, "y": 268.21}
*{"timestamp": "14:30:00", "x": 272.21, "y": 266.62}
*{"timestamp": "14:31:00", "x": 272.79, "y": 265.02}
*{"timestamp": "14:32:00", "x": 273.41, "y": 263.37}
*{"timestamp": "14:33:00", "x": 273.97, "y": 261.57}
*{"timestamp": "14:34:00", "x": 274.50, "y": 259.62}
*{"timestamp": "14:35:00", "x": 275.03, "y": 257.60}
*{"timestamp": "14:36:00", "x": 275.53, "y": 255.55}
*{"timestamp": "14:37:00", "x": 275.99, "y": 253.47}
*{"timestamp": "14:38:00", "x": 276.43, "y": 251.33}
*{"timestamp": "14:39:00", "x": 276.82, "y": 249.38}
*{"timestamp": "14:40:00", "x": 277.11, "y": 247.74}
*{"timestamp": "14:41:00", "x": 277.38, "y": 246.09}
*{"timestamp": "14:42:00", "x": 277.64, "y": 244.42}
*{"timestamp": "14:43:00", "x": 277.88, "y": 242.76}
*{"timestamp": "14:44:00", "x": 278.09, "y": 241.11}
*{"timestamp": "14:45:00", "x": 278.29, "y": 239.44}
*{"timestamp": "14:46:00", "x": 278.49, "y": 237.77}
*{"timestamp": "14:47:00", "x": 278.66, "y": 236.12}
*{"timestamp": "14:48:00", "x": 278.81, "y": 234.46}
*{"timestamp": "14:49:00", "x": 278.95, "y": 232.80}
*{"timestamp": "14:50:00", "x": 279.08, "y": 231.12}
*{"timestamp": "14:51:00", "x": 279.17, "y": 229.54}
*{"timestamp": "14:52:00", "x": 279.23, "y": 228.09}
*{"timestamp": "14:53:00", "x": 279.29, "y": 226.63}
*{"timestamp": "14:54:00", "x": 279.33, "y": 225.15}
*{"timestamp": "14:55:00", "x": 279.41, "y": 223.61}
*{"timestamp": "14:56:00", "x": 279.48, "y": 222.07}
*{"timestamp": "14:57:00", "x": 279.56, "y": 220.49}
*{"timestamp": "14:58:00", "x": 279.62, "y": 218.89}
*{"timestamp": "14:59:00", "x": 279.68, "y": 217.29}
*{"timestamp": "15:00:00", "x": 286.24, "y": 216.05}
*{"timestamp": "15:01:00", "x": 286.29, "y": 214.50}
*{"timestamp": "15:02:00", "x": 286.33, "y": 212.95}
*{"timestamp": "15:03:00", "x": 286.37, "y": 211.35}
*{"timestamp": "15:04:00", "x": 286.39, "y": 209.75}
*{"timestamp": "15:05:00", "x": 286.41, "y": 208.14}
*{"timestamp": "15:06:00", "x": 286.41, "y": 206.54}
*{"timestamp": "15:07:00", "x": 286.40, "y": 204.94}
*{"timestamp": "15:08:00", "x": 286.39, "y": 203.33}
*{"timestamp": "15:09:00", "x": 286.41, "y": 201.70}
*{"timestamp": "15:10:00", "x": 286.43, "y": 200.05}
*{"timestamp": "15:11:00", "x": 286.45, "y": 198.39}
*{"timestamp": "15:12:00", "x": 286.38, "y": 196.61}
*{"timestamp": "15:13:00", "x": 286.36, "y": 194.71}
*{"timestamp": "15:14:00", "x": 286.33, "y": 192.80}
*{"timestamp": "15:15:00", "x": 286.29, "y": 190.90}
