*{"timestamp": "08:00:00", "x": 115.08, "y": 556.80}
*{"timestamp": "09:08:00", "x": 102.22, "y": 509.61}
*{"timestamp": "09:09:00", "x": 101.99, "y": 508.75}
*{"timestamp": "09:10:00", "x": 101.76, "y": 507.87}
*{"timestamp": "09:11:00", "x": 101.52, "y": 506.99}
*{"timestamp": "09:12:00", "x": 101.29, "y": 506.11}
*{"timestamp": "09:13:00", "x": 101.06, "y": 505.21}
*{"timestamp": "09:14:00", "x": 100.82, "y": 504.31}
*{"timestamp": "09:15:00", "x": 100.58, "y": 503.40}
*{"timestamp": "09:16:00", "x": 100.35, "y": 502.49}
*{"timestamp": "09:17:00", "x": 100.11, "y": 501.58}
*{"timestamp": "09:18:00", "x": 99.88, "y": 500.66}
*{"timestamp": "09:19:00", "x": 99.64, "y": 499.75}
*{"timestamp": "09:20:00", "x": 99.41, "y": 498.83}
*{"timestamp": "09:21:00", "x": 99.18, "y": 497.92}
*{"timestamp": "09:22:00", "x": 98.95, "y": 497.01}
*{"timestamp": "09:23:00", "x": 98.73, "y": 496.10}
*{"timestamp": "09:24:00", "x": 98.51, "y": 495.18}
*{"timestamp": "09:25:00", "x": 98.28, "y": 494.25}
*{"timestamp": "09:26:00", "x": 98.05, "y": 493.29}
*{"timestamp": "09:27:00", "x": 97.83, "y": 492.33}
*{"timestamp": "09:28:00", "x": 97.60, "y": 491.37}
*{"timestamp": "09:29:00", "x": 97.39, "y": 490.41}
*{"timestamp": "09:30:00", "x": 97.17, "y": 489.44}
*{"timestamp": "09:31:00", "x": 96.97, "y": 488.47}
*{"timestamp": "09:32:00", "x": 96.77, "y": 487.50}
*{"timestamp": "09:33:00", "x": 96.58, "y": 486.54}
*{"timestamp": "09:34:00", "x": 96.40, "y": 485.59}
*{"timestamp": "09:35:00", "x": 96.22, "y": 484.61}
*{"timestamp": "09:36:00", "x": 96.05, "y": 483.58}
*{"timestamp": "09:37:00", "x": 95.89, "y": 482.57}
*{"timestamp": "09:38:00", "x": 95.76, "y": 481.58}
*{"timestamp": "09:39:00", "x": 95.65, "y": 480.64}
*{"timestamp": "09:40:00", "x": 95.56, "y": 479.72}
*{"timestamp": "09:41:00", "x": 95.50, "y": 478.83}
*{"timestamp": "09:42:00", "x": 95.47, "y": 477.99}
*{"timestamp": "09:43:00", "x": 95.48, "y": 477.20}
*{"timestamp": "09:44:00", "x": 95.52, "y": 476.44}
*{"timestamp": "09:45:00", "x": 95.60, "y": 475.74}
*{"timestamp": "09:46:00", "x": 95.73, "y": 475.08}
*{"timestamp": "09:47:00", "x": 95.91, "y": 474.49}
*{"timestamp": "09:48:00", "x": 96.15, "y": 473.96}
*{"timestamp": "09:49:00", "x": 96.45, "y": 473.51}
*{"timestamp": "09:50:00", "x": 96.82, "y": 473.15}
*{"timestamp": "09:51:00", "x": 97.27, "y": 472.88}
*{"timestamp": "09:52:00", "x": 97.80, "y": 472.71}
*{"timestamp": "09:53:00", "x": 98.43, "y": 472.68}
*{"timestamp": "09:54:00", "x": 99.17, "y": 472.77}
*{"timestamp": "09:55:00", "x": 100.00, "y": 472.98}
*{"timestamp": "09:56:00", "x": 100.82, "y": 473.17}
*{"timestamp": "09:57:00", "x": 101.28, "y": 472.92}
*{"timestamp": "09:58:00", "x": 101.73, "y": 472.67}
*{"timestamp": "09:59:00", "x": 102.19, "y": 472.42}
*{"timestamp": "10:00:00", "x": 102.66, "y": 469.75}
*{"timestamp": "10:01:00", "x": 103.13, "y": 469.52}
*{"timestamp": "10:02:00", "x": 103.60, "y": 469.27}
*{"timestamp": "10:03:00", "x": 104.07, "y": 469.02}
*{"timestamp": "10:04:00", "x": 104.55, "y": 468.77}
*{"timestamp": "10:05:00", "x": 105.02, "y": 468.52}
*{"timestamp": "10:06:00", "x": 105.50, "y": 468.26}
*{"timestamp": "10:07:00", "x": 105.98, "y": 468.00}
*{"timestamp": "10:08:00", "x": 106.46, "y": 467.74}
*{"timestamp": "10:09:00", "x": 106.95, "y": 467.48}
*{"timestamp": "10:10:00", "x": 107.43, "y": 467.22}
*{"timestamp": "10:11:00", "x": 107.92, "y": 466.95}
*{"timestamp": "10:12:00", "x": 108.41, "y": 466.69}
*{"timestamp": "10:13:00", "x": 108.91, "y": 466.42}
*{"timestamp": "10:14:00", "x": 109.41, "y": 466.14}
*{"timestamp": "10:15:00", "x": 109.91, "y": 465.87}
*{"timestamp": "10:16:00", "x": 110.41, "y": 465.58}
*{"timestamp": "10:17:00", "x": 110.92, "y": 465.30}
*{"timestamp": "10:18:00", "x": 111.43, "y": 465.01}
*{"timestamp": "10:19:00", "x": 111.94, "y": 464.73}
*{"timestamp": "10:20:00", "x": 112.45, "y": 464.44}
*{"timestamp": "10:21:00", "x": 112.97, "y": 464.14}
*{"timestamp": "10:22:00", "x": 113.49, "y": 463.84}
*{"timestamp": "10:23:00", "x": 114.01, "y": 463.53}
*{"timestamp": "10:24:00", "x": 114.54, "y": 463.21}
*{"timestamp": "10:25:00", "x": 115.07, "y": 462.89}
*{"timestamp": "10:26:00", "x": 115.62, "y": 462.56}
*{"timestamp": "10:27:00", "x": 116.17, "y": 462.23}
*{"timestamp": "10:28:00", "x": 116.72, "y": 461.89}
*{"timestamp": "10:29:00", "x": 117.28, "y": 461.55}
*{"timestamp": "10:30:00", "x": 117.84, "y": 461.18}
*{"timestamp": "10:31:00", "x": 118.41, "y": 460.81}
*{"timestamp": "10:32:00", "x": 118.98, "y": 460.43}
*{"timestamp": "10:33:00", "x": 119.55, "y": 460.06}
*{"timestamp": "10:34:00", "x": 120.12, "y": 459.68}
*{"timestamp": "10:35:00", "x": 120.69, "y": 459.30}
*{"timestamp": "10:36:00", "x": 121.27, "y": 458.91}
*{"timestamp": "10:37:00", "x": 121.85, "y": 458.51}
*{"timestamp": "10:38:00", "x": 122.45, "y": 458.11}
*{"timestamp": "10:39:00", "x": 123.07, "y": 457.70}
*{"timestamp": "10:40:00", "x": 123.70, "y": 457.28}
*{"timestamp": "10:41:00", "x": 124.33, "y": 456.85}
*{"timestamp": "10:42:00", "x": 124.98, "y": 456.41}
*{"timestamp": "10:43:00", "x": 125.63, "y": 455.95}
*{"timestamp": "10:44:00", "x": 126.30, "y": 455.51}
*{"timestamp": "10:45:00", "x": 126.99, "y": 455.10}
*{"timestamp": "10:46:00", "x": 127.66, "y": 454.68}
*{"timestamp": "10:47:00", "x": 128.34, "y": 454.26}
*{"timestamp": "10:48:00", "x": 129.01, "y": 453.83}
*{"timestamp": "10:49:00", "x": 129.69, "y": 453.40}
*{"timestamp": "10:50:00", "x": 130.38, "y": 452.96}
*{"timestamp": "10:51:00", "x": 131.02, "y": 452.42}
*{"timestamp": "10:52:00", "x": 131.63, "y": 451.80}
*{"timestamp": "10:53:00", "x": 132.24, "y": 451.17}
*{"timestamp": "10:54:00", "x": 132.88, "y": 450.47}
*{"timestamp": "10:55:00", "x": 133.54, "y": 449.76}
*{"timestamp": "10:56:00", "x": 134.22, "y": 449.02}
*{"timestamp": "10:57:00", "x": 134.91, "y": 448.25}
*{"timestamp": "10:58:00", "x": 135.59, "y": 447.47}
*{"timestamp": "10:59:00", "x": 136.27, "y": 446.67}
*{"timestamp": "11:00:00", "x": 137.74, "y": 443.32}
*{"timestamp": "11:01:00", "x": 138.39, "y": 442.55}
*{"timestamp": "11:02:00", "x": 138.99, "y": 442.02}
*{"timestamp": "11:03:00", "x": 139.59, "y": 441.60}
*{"timestamp": "11:04:00", "x": 140.21, "y": 441.18}
*{"timestamp": "11:05:00", "x": 140.82, "y": 440.74}
*{"timestamp": "11:06:00", "x": 141.43, "y": 440.30}
*{"timestamp": "11:07:00", "x": 142.02, "y": 439.86}
*{"timestamp": "11:08:00", "x": 142.62, "y": 439.39}
*{"timestamp": "11:09:00", "x": 143.22, "y": 438.91}
*{"timestamp": "11:10:00", "x": 143.81, "y": 438.43}
*{"timestamp": "11:11:00", "x": 144.39, "y": 437.94}
*{"timestamp": "11:12:00", "x": 144.97, "y": 437.45}
*{"timestamp": "11:13:00", "x": 145.55, "y": 436.96}
*{"timestamp": "11:14:00", "x": 146.12, "y": 436.45}
*{"timestamp": "11:15:00", "x": 146.69, "y": 435.95}
*{"timestamp": "11:16:00", "x": 147.24, "y": 435.44}
*{"timestamp": "11:17:00", "x": 147.79, "y": 434.93}
*{"timestamp": "11:18:00", "x": 148.32, "y": 434.41}
*{"timestamp": "11:19:00", "x": 148.86, "y": 433.90}
*{"timestamp": "11:20:00", "x": 149.38, "y": 433.37}
*{"timestamp": "11:21:00", "x": 149.90, "y": 432.84}
*{"timestamp": "11:22:00", "x": 150.42, "y": 432.30}
*{"timestamp": "11:23:00", "x": 150.93, "y": 431.75}
*{"timestamp": "11:24:00", "x": 151.44, "y": 431.19}
*{"timestamp": "11:25:00", "x": 151.94, "y": 430.63}
*{"timestamp": "11:26:00", "x": 152.43, "y": 430.07}
*{"timestamp": "11:27:00", "x": 152.92, "y": 429.50}
*{"timestamp": "11:28:00", "x": 153.41, "y": 428.91}
*{"timestamp": "11:29:00", "x": 153.90, "y": 428.30}
*{"timestamp": "11:30:00", "x": 154.39, "y": 427.69}
*{"timestamp": "11:31:00", "x": 154.88, "y": 427.06}
*{"timestamp": "11:32:00", "x": 155.36, "y": 426.43}
*{"timestamp": "11:33:00", "x": 155.83, "y": 425.84}
*{"timestamp": "11:34:00", "x": 156.32, "y": 425.27}
*{"timestamp": "11:35:00", "x": 156.80, "y": 424.69}
*{"timestamp": "11:36:00", "x": 157.27, "y": 424.10}
*{"timestamp": "11:37:00", "x": 157.73, "y": 423.54}
*{"timestamp": "11:38:00", "x": 158.18, "y": 422.97}
*{"timestamp": "11:39:00", "x": 158.63, "y": 422.40}
*{"timestamp": "11:40:00", "x": 159.07, "y": 421.82}
*{"timestamp": "11:41:00", "x": 159.53, "y": 421.23}
*{"timestamp": "11:42:00", "x": 159.97, "y": 420.64}
*{"timestamp": "11:43:00", "x": 160.42, "y": 420.04}
*{"timestamp": "11:44:00", "x": 160.86, "y": 419.44}
*{"timestamp": "11:45:00", "x": 161.44, "y": 418.86}
*{"timestamp": "11:46:00", "x": 162.04, "y": 418.28}
*{"timestamp": "11:47:00", "x": 162.61, "y": 417.72}
*{"timestamp": "11:48:00", "x": 163.15, "y": 417.14}
*{"timestamp": "11:49:00", "x": 163.68, "y": 416.52}
*{"timestamp": "11:50:00", "x": 164.19, "y": 415.90}
*{"timestamp": "11:51:00", "x": 164.68, "y": 415.27}
*{"timestamp": "11:52:00", "x": 165.16, "y": 414.63}
*{"timestamp": "11:53:00", "x": 165.62, "y": 413.99}
*{"timestamp": "11:54:00", "x": 166.14, "y": 413.33}
*{"timestamp": "11:55:00", "x": 166.64, "y": 412.69}
*{"timestamp": "11:56:00", "x": 167.11, "y": 412.04}
*{"timestamp": "11:57:00", "x": 167.58, "y": 411.39}
*{"timestamp": "11:58:00", "x": 168.03, "y": 410.75}
*{"timestamp": "11:59:00", "x": 168.45, "y": 410.12}
*{"timestamp": "12:00:00", "x": 168.93, "y": 408.95}
*{"timestamp": "12:01:00", "x": 169.27, "y": 408.32}
*{"timestamp": "12:02:00", "x": 169.58, "y": 407.69}
*{"timestamp": "12:03:00", "x": 169.83, "y": 407.01}
*{"timestamp": "12:04:00", "x": 170.07, "y": 406.33}
*{"timestamp": "12:05:00", "x": 170.30, "y": 405.66}
*{"timestamp": "12:06:00", "x": 170.51, "y": 404.99}
*{"timestamp": "12:07:00", "x": 170.71, "y": 404.34}
*{"timestamp": "12:08:00", "x": 170.88, "y": 403.69}
*{"timestamp": "12:09:00", "x": 171.03, "y": 403.07}
*{"timestamp": "12:10:00", "x": 171.15, "y": 402.47}
*{"timestamp": "12:11:00", "x": 171.26, "y": 401.88}
*{"timestamp": "12:12:00", "x": 171.36, "y": 401.32}
*{"timestamp": "12:13:00", "x": 191.87, "y": 352.07}
*{"timestamp": "12:14:00", "x": 192.00, "y": 352.91}
*{"timestamp": "12:15:00", "x": 192.09, "y": 353.67}
*{"timestamp": "12:16:00", "x": 192.00, "y": 354.40}
*{"timestamp": "12:17:00", "x": 191.84, "y": 355.09}
*{"timestamp": "12:18:00", "x": 191.67, "y": 355.72}
*{"timestamp": "12:19:00", "x": 191.51, "y": 356.28}
*{"timestamp": "12:20:00", "x": 191.33, "y": 356.80}
*{"timestamp": "12:21:00", "x": 191.17, "y": 357.26}
*{"timestamp": "12:22:00", "x": 191.03, "y": 357.66}
*{"timestamp": "12:23:00", "x": 190.86, "y": 358.02}
*{"timestamp": "12:24:00", "x": 190.66, "y": 358.36}
*{"timestamp": "12:25:00", "x": 190.44, "y": 358.67}
*{"timestamp": "12:26:00", "x": 190.20, "y": 358.95}
*{"timestamp": "12:27:00", "x": 189.96, "y": 359.19}
*{"timestamp": "12:28:00", "x": 189.69, "y": 359.42}
*{"timestamp": "12:29:00", "x": 189.42, "y": 359.63}
*{"timestamp": "12:30:00", "x": 189.15, "y": 359.82}
*{"timestamp": "12:31:00", "x": 188.92, "y": 359.96}
*{"timestamp": "12:32:00", "x": 188.70, "y": 360.09}
*{"timestamp": "12:33:00", "x": 188.47, "y": 360.20}
*{"timestamp": "12:34:00", "x": 188.24, "y": 360.30}
*{"timestamp": "12:35:00", "x": 188.00, "y": 360.38}
*{"timestamp": "12:36:00", "x": 187.77, "y": 360.45}
*{"timestamp": "12:37:00", "x": 187.55, "y": 360.50}
*{"timestamp": "12:38:00", "x": 187.35, "y": 360.54}
*{"timestamp": "12:39:00", "x": 187.19, "y": 360.55}
*{"timestamp": "12:40:00", "x": 187.09, "y": 360.53}
*{"timestamp": "12:41:00", "x": 186.98, "y": 360.49}
*{"timestamp": "12:42:00", "x": 186.87, "y": 360.45}
*{"timestamp": "12:43:00", "x": 186.77, "y": 360.39}
*{"timestamp": "12:44:00", "x": 186.68, "y": 360.33}
*{"timestamp": "12:45:00", "x": 186.59, "y": 360.26}
*{"timestamp": "12:46:00", "x": 186.50, "y": 360.18}
*{"timestamp": "12:47:00", "x": 186.41, "y": 360.09}
*{"timestamp": "12:48:00", "x": 186.32, "y": 359.99}
*{"timestamp": "12:49:00", "x": 186.22, "y": 359.87}
*{"timestamp": "12:50:00", "x": 186.12, "y": 359.76}
*{"timestamp": "12:51:00", "x": 186.02, "y": 359.63}
*{"timestamp": "12:52:00", "x": 185.93, "y": 359.49}
*{"timestamp": "12:53:00", "x": 185.82, "y": 359.34}
*{"timestamp": "12:54:00", "x": 185.72, "y": 359.19}
*{"timestamp": "12:55:00", "x": 185.62, "y": 359.02}
*{"timestamp": "12:56:00", "x": 185.53, "y": 358.85}
*{"timestamp": "12:57:00", "x": 185.43, "y": 358.68}
*{"timestamp": "12:58:00", "x": 185.33, "y": 358.48}
*{"timestamp": "12:59:00", "x": 185.23, "y": 358.28}
*{"timestamp": "13:00:00", "x": 192.00, "y": 356.51}
*{"timestamp": "13:01:00", "x": 191.92, "y": 356.29}
*{"timestamp": "13:02:00", "x": 191.85, "y": 356.05}
*{"timestamp": "13:03:00", "x": 191.76, "y": 355.82}
*{"timestamp": "13:04:00", "x": 191.67, "y": 355.57}
*{"timestamp": "13:05:00", "x": 191.57, "y": 355.30}
*{"timestamp": "13:06:00", "x": 191.49, "y": 355.01}
*{"timestamp": "13:07:00", "x": 191.40, "y": 354.71}
*{"timestamp": "13:08:00", "x": 191.31, "y": 354.38}
*{"timestamp": "13:09:00", "x": 191.22, "y": 354.04}
*{"timestamp": "13:10:00", "x": 191.13, "y": 353.67}
*{"timestamp": "13:11:00", "x": 191.19, "y": 353.24}
*{"timestamp": "13:12:00", "x": 191.26, "y": 352.78}
*{"timestamp": "13:13:00", "x": 191.34, "y": 352.29}
*{"timestamp": "13:14:00", "x": 191.41, "y": 351.79}
*{"timestamp": "13:15:00", "x": 191.42, "y": 351.28}
*{"timestamp": "13:16:00", "x": 191.43, "y": 350.74}
*{"timestamp": "13:17:00", "x": 191.45, "y": 350.17}
*{"timestamp": "13:18:00", "x": 191.49, "y": 349.57}
*{"timestamp": "13:19:00", "x": 191.62, "y": 348.92}
*{"timestamp": "13:20:00", "x": 191.69, "y": 348.33}
*{"timestamp": "13:21:00", "x": 191.77, "y": 347.72}
*{"timestamp": "13:22:00", "x": 191.85, "y": 347.08}
*{"timestamp": "13:23:00", "x": 191.93, "y": 346.42}
*{"timestamp": "13:24:00", "x": 192.01, "y": 345.73}
*{"timestamp": "13:25:00", "x": 192.10, "y": 345.02}
*{"timestamp": "13:26:00", "x": 192.19, "y": 344.28}
*{"timestamp": "13:27:00", "x": 192.23, "y": 343.52}
*{"timestamp": "13:28:00", "x": 192.24, "y": 342.74}
*{"timestamp": "13:29:00", "x": 192.27, "y": 341.92}
*{"timestamp": "13:30:00", "x": 192.33, "y": 341.08}
*{"timestamp": "13:31:00", "x": 192.39, "y": 340.20}
*{"timestamp": "13:32:00", "x": 192.46, "y": 339.28}
*{"timestamp": "13:33:00", "x": 192.56, "y": 338.35}
*{"timestamp": "13:34:00", "x": 192.68, "y": 337.39}
*{"timestamp": "13:35:00", "x": 192.81, "y": 336.39}
*{"timestamp": "13:36:00", "x": 193.07, "y": 335.27}
*{"timestamp": "13:37:00", "x": 193.34, "y": 334.13}
*{"timestamp": "13:38:00", "x": 193.64, "y": 332.96}
*{"timestamp": "13:39:00", "x": 193.97, "y": 331.74}
*{"timestamp": "13:40:00", "x": 194.34, "y": 330.48}
*{"timestamp": "13:41:00", "x": 194.79, "y": 329.15}
*{"timestamp": "13:42:00", "x": 195.34, "y": 327.70}
*{"timestamp": "13:43:00", "x": 195.92, "y": 326.19}
*{"timestamp": "13:44:00", "x": 196.54, "y": 324.68}
*{"timestamp": "13:45:00", "x": 197.14, "y": 323.11}
*{"timestamp": "13:46:00", "x": 197.61, "y": 321.42}
*{"timestamp": "13:47:00", "x": 198.09, "y": 319.67}
*{"timestamp": "13:48:00", "x": 198.58, "y": 317.89}
*{"timestamp": "13:49:00", "x": 199.12, "y": 315.99}
*{"timestamp": "13:50:00", "x": 199.72, "y": 313.96}
*{"timestamp": "13:51:00", "x": 200.54, "y": 311.93}
*{"timestamp": "13:52:00", "x": 201.76, "y": 309.87}
*{"timestamp": "13:53:00", "x": 202.95, "y": 307.75}
*{"timestamp": "13:54:00", "x": 204.08, "y": 305.58}
*{"timestamp": "13:55:00", "x": 205.06, "y": 303.80}
*{"timestamp": "13:56:00", "x": 205.92, "y": 302.25}
*{"timestamp": "13:57:00", "x": 206.77, "y": 300.72}
*{"timestamp": "13:58:00", "x": 207.62, "y": 299.13}
*{"timestamp": "13:59:00", "x": 208.48, "y": 297.45}
*{"timestamp": "14:00:00", "x": 216.72, "y": 295.65}
*{"timestamp": "14:01:00", "x": 217.60, "y": 294.08}
*{"timestamp": "14:02:00", "x": 218.48, "y": 292.50}
*{"timestamp": "14:03:00", "x": 219.33, "y": 290.90}
*{"timestamp": "14:04:00", "x": 220.18, "y": 289.27}
*{"timestamp": "14:05:00", "x": 221.01, "y": 287.60}
*{"timestamp": "14:06:00", "x": 221.77, "y": 285.96}
*{"timestamp": "14:07:00", "x": 222.48, "y": 284.34}
*{"timestamp": "14:08:00", "x": 223.16, "y": 282.73}
*{"timestamp": "14:09:00", "x": 223.76, "y": 281.18}
*{"timestamp": "14:10:00", "x": 224.38, "y": 279.61}
*{"timestamp": "14:11:00", "x": 224.98, "y": 278.00}
*{"timestamp": "14:12:00", "x": 225.56, "y": 276.37}
*{"timestamp": "14:13:00", "x": 226.12, "y": 274.70}
*{"timestamp": "14:14:00", "x": 226.64, "y": 273.03}
*{"timestamp": "14:15:00", "x": 227.12, "y": 271.34}
*{"timestamp": "14:16:00", "x": 227.60, "y": 269.62}
*{"timestamp": "14:17:00", "x": 228.05, "y": 267.87}
*{"timestamp": "14:18:00", "x": 228.43, "y": 266.12}
*{"timestamp": "14:19:00", "x": 228.80, "y": 264.34}
*{"timestamp": "14:20:00", "x": 229.17, "y": 262.50}
*{"timestamp": "14:21:00", "x": 229.54, "y": 260.64}
*{"timestamp": "14:22:00", "x": 229.88, "y": 258.74}
*{"timestamp": "14:23:00", "x": 230.16, "y": 256.77}
*{"timestamp": "14:24:00", "x": 230.31, "y": 254.74}
*{"timestamp": "14:25:00", "x": 230.39, "y": 252.84}
*{"timestamp": "14:26:00", "x": 230.37, "y": 251.17}
*{"timestamp": "14:27:00", "x": 230.28, "y": 249.68}
*{"timestamp": "14:28:00", "x": 230.21, "y": 248.26}
*{"timestamp": "14:29:00", "x": 230.12, "y": 246.82}
*{"timestamp": "14:30:00", "x": 230.02, "y": 245.37}
*{"timestamp": "14:31:00", "x": 229.91, "y": 243.91}
*{"timestamp": "14:32:00", "x": 229.79, "y": 242.44}
*{"timestamp": "14:33:00", "x": 229.67, "y": 240.92}
*{"timestamp": "14:34:00", "x": 229.55, "y": 239.32}
*{"timestamp": "14:35:00", "x": 229.43, "y": 237.71}
*{"timestamp": "14:36:00", "x": 229.29, "y": 236.11}
*{"timestamp": "14:37:00", "x": 229.14, "y": 234.52}
*{"timestamp": "14:38:00", "x": 228.99, "y": 232.93}
*{"timestamp": "14:39:00", "x": 228.83, "y": 231.31}
*{"timestamp": "14:40:00", "x": 228.67, "y": 229.70}
*{"timestamp": "14:41:00", "x": 228.52, "y": 228.16}
*{"timestamp": "14:42:00", "x": 228.36, "y": 226.72}
*{"timestamp": "14:43:00", "x": 228.18, "y": 225.30}
*{"timestamp": "14:44:00", "x": 227.99, "y": 223.89}
*{"timestamp": "14:45:00", "x": 227.81, "y": 222.46}
*{"timestamp": "14:46:00", "x": 227.62, "y": 221.02}
*{"timestamp": "14:47:00", "x": 227.41, "y": 219.58}
*{"timestamp": "14:48:00", "x": 227.05, "y": 218.17}
*{"timestamp": "14:49:00", "x": 226.71, "y": 216.75}
*{"timestamp": "14:50:00", "x": 226.36, "y": 215.32}
*{"timestamp": "14:51:00", "x": 226.01, "y": 213.90}
*{"timestamp": "14:52:00", "x": 225.65, "y": 212.48}
*{"timestamp": "14:53:00", "x": 225.32, "y": 211.10}
*{"timestamp": "14:54:00", "x": 224.99, "y": 209.68}
*{"timestamp": "14:55:00", "x": 224.66, "y": 208.26}
*{"timestamp": "14:56:00", "x": 224.33, "y": 206.84}
*{"timestamp": "14:57:00", "x": 223.98, "y": 205.39}
*{"timestamp": "14:58:00", "x": 223.55, "y": 203.81}
*{"timestamp": "14:59:00", "x": 223.14, "y": 202.25}
*{"timestamp": "15:00:00", "x": 235.53, "y": 200.23}
*{"timestamp": "15:01:00", "x": 235.20, "y": 198.65}
*{"timestamp": "15:02:00", "x": 234.87, "y": 197.07}
*{"timestamp": "15:03:00", "x": 234.53, "y": 195.49}
*{"timestamp": "15:04:00", "x": 234.20, "y": 193.92}
*{"timestamp": "15:05:00", "x": 233.86, "y": 192.35}
*{"timestamp": "15:06:00", "x": 233.52, "y": 190.79}
*{"timestamp": "15:07:00", "x": 233.18, "y": 189.23}
*{"timestamp": "15:08:00", "x": 232.85, "y": 187.69}
*{"timestamp": "15:09:00", "x": 232.53, "y": 186.16}
*{"timestamp": "15:10:00", "x": 232.22, "y": 184.62}
*{"timestamp": "15:11:00", "x": 231.91, "y": 183.09}
*{"timestamp": "15:12:00", "x": 231.59, "y": 181.57}
*{"timestamp": "15:13:00", "x": 231.27, "y": 180.07}
*{"timestamp": "15:14:00", "x": 230.95, "y": 178.57}
*{"timestamp": "15:15:00", "x": 230.68, "y": 177.04}
